names	scores	logfoldchanges	pvals	pvals_adj
Ei24	0.88098174	0.39978915	0.3783276951713169	1.0
Mxd1	0.88048464	0.29852983	0.37859681322523697	1.0
Rhob	0.88036036	0.22808366	0.3786641111479374	1.0
Myo10	0.87998754	1.0239495	0.37886604909442967	1.0
B3glct	0.8796147	1.0465083	0.37906805330358706	1.0
Rab3gap1	0.87949044	0.50204474	0.37913540276391344	1.0
Wdr41	0.8788691	1.4447081	0.37947226048449945	1.0
Gfer	0.87874484	1.076277	0.37953965411075385	1.0
Rnf34	0.87862056	0.9718774	0.37960705509716797	1.0
Psmb9	0.878372	0.73863685	0.37974187914952673	1.0
Zmynd8	0.878372	0.75875723	0.37974187914952673	1.0
Dsg2	0.87812346	1.4148647	0.37987673263967514	1.0
Myo1c	0.87762636	0.25845847	0.3801465279257157	1.0
Gm9385	0.8773778	0.15755783	0.38028146971778554	1.0
Anapc10	0.8765079	0.4979933	0.3807539977398018	1.0
Ncaph2	0.8758865	0.1875783	0.38109173843585753	1.0
Lsm10	0.8758865	0.51131356	0.38109173843585753	1.0
Eif4g2	0.8755137	0.14141965	0.38129447111109893	1.0
Ptrh2	0.8753894	1.034443	0.38136206337765566	1.0
Drap1	0.874768	0.17223312	0.3817001350105319	1.0
Pla2g16	0.873401	0.29858208	0.38244453957444813	1.0
Hipk2	0.87315243	1.7010428	0.3825799814149222	1.0
Morf4l1	0.8726554	0.16754584	0.3828509532846721	1.0
Fibp	0.8721583	0.34941152	0.383122042726202	1.0
Ifitm1	0.8721583	1.8026601	0.383122042726202	1.0
Tpbg	0.87190974	0.30809325	0.3832576315313856	1.0
Polr3f	0.8711641	2.2913883	0.38366457426052025	1.0
Stfa1	0.8711641	2.2835274	0.38366457426052025	1.0
Bcl2l1	0.8711641	2.256981	0.38366457426052025	1.0
Prcp	0.87091553	0.19793382	0.3838002806013774	1.0
Mospd3	0.87079126	0.85241014	0.38386814478900944	1.0
Tmem248	0.870667	0.21197337	0.38393601632110597	1.0
Tatdn1	0.8691757	2.1882572	0.38475104748198563	1.0
Exoc6	0.8691757	2.8614273	0.38475104748198563	1.0
Trappc11	0.8691757	2.1585622	0.38475104748198563	1.0
Slc16a10	0.86880285	0.49365148	0.38495497046533833	1.0
Mcub_2	0.86880285	0.93859047	0.38495497046533833	1.0
Large2	0.86867857	2.922277	0.38502295947422205	1.0
Helz	0.8679329	0.6976726	0.3854310476610281	1.0
Fubp3	0.8679329	1.2841796	0.3854310476610281	1.0
Fermt1	0.8679329	2.8346732	0.3854310476610281	1.0
Coq9	0.86768436	1.9256779	0.38556713576795065	1.0
Ulk1	0.86731154	0.5268902	0.38577132296306704	1.0
Mxra8	0.8669387	0.2834347	0.385975576193619	1.0
Slc25a12	0.8669387	0.5440699	0.385975576193619	1.0
Cdca7	0.8666902	2.6699598	0.38611178169686244	1.0
Zfyve16	0.86644167	0.9371592	0.386248016543966	1.0
Gab1	0.8661931	0.59900874	0.3863842807328336	1.0
Hnrnph2	0.86606884	0.20704634	0.38645242382977285	1.0
Ldhb	0.86594456	1.0993257	0.3865205742613652	1.0
Akirin2	0.86594456	0.1976555	0.3865205742613652	1.0
Cnot3	0.86594456	1.0617962	0.3865205742613652	1.0
Krt23	0.865696	0.24475053	0.3866568971274563	1.0
Rbm26	0.8651989	0.92916065	0.38692963086387955	1.0
Hibadh	0.86495036	0.20359953	0.3870660417299824	1.0
Lypd6b	0.86445326	1.9584497	0.3873389514473685	1.0
Fer	0.8637076	0.21769089	0.3877485359544657	1.0
Rtl8a	0.8637076	1.8384454	0.3877485359544657	1.0
Cacul1	0.86296195	0.29559004	0.3881583843274735	1.0
Ift52	0.8625891	1.3604835	0.38836340744557285	1.0
Lmcd1	0.86246485	2.3513136	0.38843176313967553	1.0
Ippk	0.8622163	0.67977464	0.38856849650836367	1.0
Sele	0.8622163	0.8895371	0.38856849650836367	1.0
Zfx	0.86147064	0.28142008	0.3889788724387774	1.0
Cd93	0.8612221	2.1287217	0.3891157230164528	1.0
Ankra2	0.86097354	0.7832399	0.38925260289093067	1.0
Cldn5	0.8604765	3.0459428	0.38952645052154555	1.0
Tada3	0.86022794	3.0627418	0.3896634182732983	1.0
Hint3	0.8599794	1.1000445	0.3898004153130853	1.0
Fbrs	0.85973084	0.6688879	0.3899374416387038	1.0
Washc5	0.859358	0.8436509	0.3901430360332384	1.0
Asb7	0.8589852	25.101229	0.39034869630846525	1.0
Spin1	0.8589852	0.2382215	0.39034869630846525	1.0
Wif1	0.8589852	25.86393	0.39034869630846525	1.0
Rad51	0.8589852	24.833727	0.39034869630846525	1.0
Klk6	0.8589852	25.134212	0.39034869630846525	1.0
Eva1c	0.8589852	25.096972	0.39034869630846525	1.0
Coq3	0.8589852	25.082283	0.39034869630846525	1.0
Adamts4	0.85861236	0.13969469	0.39055442245689964	1.0
Rad1	0.8584881	1.9804145	0.3906230124769051	1.0
Tgfbrap1	0.8584881	2.023876	0.3906230124769051	1.0
Clec11a	0.8584881	0.42929655	0.3906230124769051	1.0
Ctnnb1	0.85823953	2.8104837	0.3907602144710365	1.0
Ufd1	0.8578667	0.19373226	0.39096607234334924	1.0
Slc40a1	0.8577424	2.715317	0.39103470626796666	1.0
Sphk2	0.85761815	0.9885929	0.39110334750904097	1.0
Usp10	0.8573696	0.1353247	0.3912406519394387	1.0
Gm12350	0.8572453	1.6375301	0.39130931512820044	1.0
2310022B05Rik	0.8572453	0.25855675	0.39130931512820044	1.0
Msra	0.8572453	2.028764	0.39130931512820044	1.0
Zfp367	0.8572453	2.6148283	0.39130931512820044	1.0
Akap9	0.8572453	0.28776267	0.39130931512820044	1.0
Ppp1r37	0.8569968	1.5029304	0.3914466634514453	1.0
Vangl1	0.8567482	1.5917493	0.3915840410337751	1.0
Rsbn1	0.8564997	1.14996	0.39172144787293417	1.0
Nme6	0.85600257	1.7977657	0.3919963493126981	1.0
Nudt19	0.855754	1.1440517	0.39213384390877126	1.0
Trabd	0.85562974	0.8497018	0.39220260217486225	1.0
Tsr1	0.8548841	0.3977442	0.392615305306241	1.0
Bcl7c	0.8545113	0.7661904	0.39282175556005094	1.0
Pls3	0.8541385	0.09801856	0.39302827159563714	1.0
Frmd4a	0.85376567	0.82906306	0.39323485340524533	1.0
Fbxl3	0.85326856	0.26425898	0.39351039811976085	1.0
Gm2a	0.8531443	0.39074	0.39357930256462625	1.0
Steap2	0.85302	1.0749595	0.39364821431540786	1.0
Arl6ip5	0.85289574	0.20304519	0.3937171333718158	1.0
Nup88	0.8525229	0.33495194	0.393923934371896	1.0
Med17	0.85239863	1.0147884	0.39399288264790633	1.0
Ube2d2a	0.851653	0.18455611	0.3944067256814129	1.0
Ccdc82	0.85128015	0.4808469	0.3946137457848087	1.0
Mbip	0.85078305	1.4223876	0.3948898748095633	1.0
Fxr2	0.8505345	0.5911768	0.3950279831253185	1.0
Blzf1	0.8504102	0.3228312	0.39509704823300973	1.0
Ttc9	0.8501617	1.6019863	0.3952352003465437	1.0
Rnf168	0.8495403	1.8831346	0.3955807083557916	1.0
Map4	0.84804904	0.14776628	0.3964106718427792	1.0
Nup107	0.8476762	2.4229677	0.39661832684581155	1.0
Dhx16	0.84742767	1.4842881	0.3967567999796219	1.0
Larp4b	0.8471791	0.22265743	0.39689530228271974	1.0
Tlcd1	0.84593636	1.0509508	0.3975882512529022	1.0
Sel1l	0.84556353	0.3494981	0.3977962780871609	1.0
Lgr5	0.84556353	1.8834693	0.3977962780871609	1.0
Rnf43	0.8445693	3.0769484	0.3983513369513646	1.0
Etv6	0.8443208	0.54029626	0.3984901745267614	1.0
Xpot	0.8438237	0.31074768	0.3987679370915582	1.0
Gm1821	0.8436994	0.13787869	0.3988373959422097	1.0
Hjurp	0.843078	0.4654187	0.3991847994367267	1.0
Pdk1	0.843078	1.6901481	0.3991847994367267	1.0
Arap1	0.84245664	0.85051423	0.3995323849715884	1.0
Tnfaip3	0.84220815	0.23502581	0.39967147014812476	1.0
Atad3a	0.8418353	0.18989457	0.39988015250791	1.0
Tfb2m	0.84171104	0.9951216	0.3999497278519162	1.0
Rbm6	0.84158677	0.56258404	0.40001931047410666	1.0
Kctd9	0.8408411	0.49693167	0.4004369590315431	1.0
Fam83h	0.84059256	1.0723256	0.4005762334285896	1.0
Sept8	0.84021974	0.4179628	0.4007851995885253	1.0
Fam3a	0.84021974	0.5991369	0.4007851995885253	1.0
Atg14	0.84009546	0.8075922	0.4008548695244044	1.0
Inafm1	0.84009546	1.6804142	0.4008548695244044	1.0
Fam92a	0.8398469	0.21296261	0.4009942312181153	1.0
Actl6a	0.8398469	1.6461426	0.4009942312181153	1.0
Hars2	0.83959836	2.6930983	0.4011336220056496	1.0
Akt2	0.83959836	0.32044852	0.4011336220056496	1.0
Zfp384	0.83910125	2.6815271	0.40141249085202857	1.0
Ftl1-ps1	0.8388527	0.3642018	0.4015519689057825	1.0
Lin37	0.8387284	0.46641713	0.40162171883918507	1.0
Stk26	0.83860415	2.5013003	0.4016914760431789	1.0
Tcp11l2	0.8379828	0.19157144	0.40204037111082414	1.0
L2hgdh	0.8377342	3.9519155	0.40217998002081623	1.0
0610009O20Rik	0.83760995	2.4159422	0.4022497953780143	1.0
Msrb1	0.8373614	0.10440668	0.40238944789520603	1.0
Foxred1	0.8372371	3.9123518	0.4024592850545555	1.0
Usp12	0.83711284	1.0959862	0.40252912948064434	1.0
Akip1	0.83674	1.0219761	0.4027387063561191	1.0
Dexi	0.8363672	1.3802547	0.4029483486206159	1.0
Tpcn1	0.8361187	1.4861304	0.40308814645319657	1.0
Heatr3	0.83587015	1.1703479	0.40322797334108074	1.0
Samd4	0.83524877	0.23573038	0.40357766766066483	1.0
Usp21	0.8350002	1.6367664	0.4037175962216014	1.0
Notch1	0.8350002	3.3704221	0.4037175962216014	1.0
Fryl	0.83487594	0.7927789	0.4037875713935709	1.0
Flrt3	0.83475167	0.2523892	0.40385755382610455	1.0
Nudt22	0.83425456	3.314694	0.4041375561553274	1.0
Gm13680	0.8341303	2.0273244	0.4042075748857641	1.0
Tbc1d23	0.83388174	0.5169899	0.4043476341220933	1.0
Mmp11	0.83375746	3.516541	0.40441767462732725	1.0
Tmem43	0.8336332	0.16712466	0.40448772239016806	1.0
Rgma	0.8336332	1.4077989	0.40448772239016806	1.0
Rtcb	0.8336332	0.12154694	0.40448772239016806	1.0
Hip1	0.83338463	1.3921896	0.4046278396873503	1.0
Pygo2	0.83338463	0.9956435	0.4046278396873503	1.0
Lgals8	0.8331361	0.5404722	0.4047679860109976	1.0
Jade1	0.8331361	1.0965296	0.4047679860109976	1.0
Tdh	0.83226615	2.9796298	0.40525872668893004	1.0
Drosha	0.83226615	1.216123	0.40525872668893004	1.0
Trim2	0.8321419	0.3578814	0.40532886151724634	1.0
Hinfp	0.8321419	24.907078	0.40532886151724634	1.0
Gprc5d	0.8321419	26.24141	0.40532886151724634	1.0
Tgm6	0.8321419	25.476585	0.40532886151724634	1.0
Ifitm10	0.8321419	25.187502	0.40532886151724634	1.0
Fignl1	0.8321419	25.061068	0.40532886151724634	1.0
Cenpi	0.8321419	24.777458	0.40532886151724634	1.0
Krt36	0.8321419	26.088484	0.40532886151724634	1.0
Kif26a	0.8321419	24.980402	0.40532886151724634	1.0
Ddx42	0.8320176	0.45477688	0.4053990035988603	1.0
Zfp280d	0.8316448	0.6635626	0.4056094733601564	1.0
Crlf2	0.8315205	2.707377	0.40567964445162685	1.0
Arpc1b	0.83127195	0.16428189	0.40582000838912036	1.0
Umps	0.8308991	0.32657164	0.4060306086767195	1.0
Plxna1	0.8308991	0.6599167	0.4060306086767195	1.0
Gm14539	0.83077484	1.5956255	0.4061008232729403	1.0
Mau2	0.830402	1.1860127	0.406311510557965	1.0
Agrn	0.830402	0.80919135	0.406311510557965	1.0
Rflnb	0.830402	1.8722988	0.406311510557965	1.0
Spryd7	0.83015347	0.24527848	0.4064520049915855	1.0
Kif1c	0.829905	0.41083682	0.40659252841694415	1.0
Marf1	0.829905	1.4912895	0.40659252841694415	1.0
Tmem55b	0.829905	0.22449338	0.40659252841694415	1.0
Tlk1	0.829905	1.4544667	0.40659252841694415	1.0
Sbno2	0.8297807	0.25113374	0.40666280100068153	1.0
Ndrg3	0.8292836	0.77309984	0.40694396380146514	1.0
Rpl28-ps1	0.8291593	0.48031098	0.40701427261642664	1.0
Gm26917	0.82903504	1.2922907	0.407084588676616	1.0
Gucd1	0.8282894	1.3823717	0.40750663716851643	1.0
Araf	0.8281651	0.31190977	0.40757700393578333	1.0
Prr7	0.82804084	1.075479	0.4076473779455555	1.0
Zmym2	0.82741946	0.32845113	0.4079993566200304	1.0
Sirt7	0.82692236	1.162781	0.4082810698897964	1.0
Ppl	0.82692236	0.24286047	0.4082810698897964	1.0
Arrb2	0.8267981	1.2679548	0.4083515163057925	1.0
Lce1a2	0.8256796	0.14446293	0.40898585975140234	1.0
Dnttip1	0.8256796	0.3420632	0.40898585975140234	1.0
Abce1	0.8256796	0.063271165	0.40898585975140234	1.0
Rab28	0.8251825	0.44893667	0.40926797831291106	1.0
Synrg	0.8251825	0.95172876	0.40926797831291106	1.0
Endod1	0.82493395	1.0111935	0.40940908100047424	1.0
Man1a2	0.8245611	0.16990687	0.40962078928250445	1.0
Nit1	0.82443684	1.6370784	0.40969137317530346	1.0
Trim37	0.82443684	1.3393044	0.40969137317530346	1.0
Tmem41b	0.82369125	0.67339873	0.4101150283949322	1.0
Paip1	0.8234427	0.6034724	0.41025630464558327	1.0
Ampd2	0.8228213	0.9736155	0.4106096217795847	1.0
Mapre3	0.82269704	0.41975403	0.4106803068905489	1.0
Aagab	0.8224485	1.1311594	0.4108216987938206	1.0
Slc10a6	0.8223242	0.2530509	0.41089240558542217	1.0
Psmg3	0.82070863	0.6461556	0.4118122513289387	1.0
Ifit1	0.8202115	1.2464938	0.4120955263576327	1.0
Smap1	0.8202115	0.6604218	0.4120955263576327	1.0
Sart3	0.8197144	1.7887573	0.41237891690830697	1.0
Tmed5	0.8194659	0.16017585	0.41252065549721884	1.0
Braf	0.8189688	0.3245066	0.41280421928782063	1.0
Ifih1	0.8189688	0.5286144	0.41280421928782063	1.0
Foxj3	0.8177261	0.5380835	0.4135136338709058	1.0
Acyp1	0.8174775	1.3448788	0.4136556033540696	1.0
Ranbp10	0.8174775	0.6225374	0.4136556033540696	1.0
Slc25a46	0.817229	0.32306433	0.4137976016859739	1.0
Usp32	0.8169804	0.27955785	0.4139396288637074	1.0
Ncln	0.81673187	0.8083206	0.4140816848843538	1.0
Gatsl3	0.8164833	2.1527286	0.4142237697449933	1.0
Scyl1	0.8164833	1.1790158	0.4142237697449933	1.0
Rbbp8	0.8164833	0.23790829	0.4142237697449933	1.0
Fxn	0.81623477	3.0442522	0.4143658834427014	1.0
Cdk17	0.81623477	0.45796153	0.4143658834427014	1.0
Phyh	0.81573766	0.5735145	0.4146501973376061	1.0
Gpr137	0.814992	1.6487504	0.4150768843846334	1.0
Syne2	0.814992	0.27106708	0.4150768843846334	1.0
Smim4	0.8144949	0.5674477	0.41536148651807303	1.0
Rnf38	0.81374925	1.0139693	0.41578860581225585	1.0
Sccpdh	0.81374925	1.6546639	0.41578860581225585	1.0
Atp10d	0.8135007	1.1300032	0.4159310365235305	1.0
Fxyd3	0.81325215	0.28864136	0.4160734960364587	1.0
Cse1l	0.8130036	0.3071813	0.41621598434806184	1.0
Prpf39	0.8130036	0.1886529	0.41621598434806184	1.0
Mmp3	0.8126308	0.31714955	0.41642977080645727	1.0
Gm44250	0.8125065	2.6363962	0.41650104735535964	1.0
Naa30	0.81151235	0.4765263	0.41707151882254945	1.0
Sertad3	0.81151235	0.75224525	0.41707151882254945	1.0
Snx1	0.8112638	0.21547312	0.41721420864113634	1.0
Frat2	0.81101525	4.4515114	0.4173569272344221	1.0
Asph	0.8106424	0.31517178	0.417571059070313	1.0
Ube2d-ps	0.8102696	0.82229555	0.41778525563229396	1.0
Prkch	0.8101453	0.6854966	0.417856668868098	1.0
Mum1	0.81002104	2.2812564	0.4179280892941759	1.0
Wdr83	0.8097725	2.3026333	0.41807095171563613	1.0
Sept1	0.80952394	1.521744	0.4182138428936383	1.0
Vps13d	0.8092754	1.076952	0.41835676282514145	1.0
Drg2	0.8092754	0.7022581	0.41835676282514145	1.0
Scnn1a	0.80902684	1.4587682	0.41849971150710064	1.0
Parp12	0.80902684	1.6942815	0.41849971150710064	1.0
Rft1	0.8087783	3.3648794	0.41864268893646694	1.0
Man2a2	0.80852973	2.2977872	0.41878569511018726	1.0
Mical2	0.8082812	0.66377854	0.4189287300252037	1.0
Phf10	0.8082812	0.62126905	0.4189287300252037	1.0
Cstf2	0.8081569	1.8560169	0.4190002582597415	1.0
Tspan17	0.80803263	1.6855223	0.41907179367845493	1.0
2700049A03Rik	0.80803263	2.2219844	0.41907179367845493	1.0
Ccnc	0.8077841	0.46300814	0.4192148860668756	1.0
Luc7l2	0.8077841	0.22408186	0.4192148860668756	1.0
Coq6	0.8077841	1.0015286	0.4192148860668756	1.0
Gm13577	0.8075355	1.1899836	0.41935800718739535	1.0
Sox18	0.8075355	3.1904874	0.41935800718739535	1.0
Vwf	0.80741125	1.3674418	0.41942957852123186	1.0
Rps15a-ps4	0.807287	3.1365044	0.41950115703694	1.0
Dync1h1	0.80691415	0.15965335	0.4197159356714446	1.0
Kpna2	0.8065413	0.29562896	0.41993077892892183	1.0
Ror2	0.8065413	3.1193395	0.41993077892892183	1.0
Zfp87	0.8065413	1.3513243	0.41993077892892183	1.0
Fah	0.8062928	3.0862992	0.42007404366374324	1.0
Gbp4	0.8062928	2.085314	0.42007404366374324	1.0
Alkbh1	0.8060442	0.44420743	0.4202173371121566	1.0
Rictor	0.80579567	0.25085136	0.42036065927106303	1.0
Rxrb	0.8055472	1.0249474	0.4205040101373596	1.0
Micall2	0.8055472	2.8765032	0.4205040101373596	1.0
Ado	0.8052986	1.6331724	0.4206473897079386	1.0
Krtap13-1	0.8052986	26.1522	0.4206473897079386	1.0
Kyat3	0.8052986	24.954084	0.4206473897079386	1.0
Adgrl1	0.8052986	24.881384	0.4206473897079386	1.0
Cacnb3	0.8052986	24.91739	0.4206473897079386	1.0
U2af2	0.8048015	0.1418453	0.42093423494949345	1.0
Dctd	0.8048015	1.9296045	0.42093423494949345	1.0
Sms	0.804553	0.58286524	0.42107770061423366	1.0
Zfp609	0.80405587	1.3304948	0.4213647180160194	1.0
Arpin	0.8038073	1.2549517	0.4215082697468041	1.0
Arhgef40	0.80355877	2.4709153	0.4216518501600025	1.0
Trappc12	0.8033102	2.3128958	0.42179545925247397	1.0
2610301B20Rik	0.8033102	1.7925965	0.42179545925247397	1.0
Lclat1	0.8028131	1.7181237	0.4220827634626523	1.0
Ankrd28	0.8024403	0.24998158	0.42229831687995667	1.0
Casz1	0.8018189	0.5595633	0.42265771589562784	1.0
Wnk1	0.8011975	0.06514784	0.4230172940186051	1.0
Utp14a	0.800949	0.21603645	0.4231611754067267	1.0
Pla2g12a	0.8008247	0.9783748	0.42323312684325276	1.0
Macf1	0.8007004	0.16071905	0.4233050854408912	1.0
Nipsnap2	0.8003276	0.8441858	0.4235210041964923	1.0
Tmem120a	0.8002033	0.34275895	0.42359299143459017	1.0
Lce1h	0.80007905	0.7204431	0.42366498583180434	1.0
Ppip5k2	0.7998305	1.0271729	0.42380899610198064	1.0
Art3	0.79933345	1.0847641	0.4240971025341077	1.0
Elac2	0.7992092	1.1367047	0.42416914703391917	1.0
Nup50	0.7992092	0.20103742	0.42416914703391917	1.0
Fcho2	0.7990849	0.2314437	0.42424119868963917	1.0
Nr4a1	0.7990849	0.14432636	0.42424119868963917	1.0
Scn1b	0.7990849	1.0428444	0.42424119868963917	1.0
Ube2e2	0.79883635	0.25146088	0.42438532346719626	1.0
Epb41l4aos	0.7985878	0.25532243	0.4245294768635588	1.0
Atp6v0a1	0.7984635	0.5602696	0.42460156429278473	1.0
Capn1	0.79771787	0.39042062	0.4250342390773333	1.0
Abhd12	0.79734504	0.42770213	0.4252506730144592	1.0
Snhg4	0.79734504	0.57846594	0.4252506730144592	1.0
Cilp	0.79722077	1.8008174	0.42532283196040754	1.0
Idi1	0.79722077	1.5853544	0.42532283196040754	1.0
Skiv2l2	0.7970965	0.52020204	0.4253949980557993	1.0
Ddx5	0.7969722	0.0812231	0.42546717130022815	1.0
Pcgf6	0.7965994	1.9921336	0.4256837339236704	1.0
Kif3a	0.7964751	1.4410422	0.42575593576017934	1.0
Epas1	0.79585373	1.0770915	0.4261170521395886	1.0
Ankrd22	0.794611	0.48059413	0.4268398207191406	1.0
Hspa1a	0.7938653	0.26969397	0.4272738246542447	1.0
Mme	0.7928712	1.9252664	0.42785289630160794	1.0
Tmod2	0.7927469	1.0750003	0.4279253123696881	1.0
Ciapin1	0.7923741	0.39041734	0.4281426033801795	1.0
Med1	0.7921255	0.28746495	0.4282874997215558	1.0
Cdk16	0.7921255	0.3323535	0.4282874997215558	1.0
Slc25a20	0.7921255	0.8485729	0.4282874997215558	1.0
Gm32219	0.7916284	0.4392739	0.4285773779918244	1.0
Setd3	0.79137987	0.26433262	0.4287223599140384	1.0
Cactin	0.7911313	2.8232539	0.42886737035651323	1.0
Zfp622	0.7901371	0.38860765	0.42944769726196363	1.0
Bin3	0.7892672	0.5188251	0.4299558574195941	1.0
S100a1	0.7887701	0.20315395	0.430246391365919	1.0
Gas1	0.78839725	1.1435368	0.4304643665999571	1.0
Dpp7	0.7880244	0.19281207	0.4306824059135198	1.0
Sephs1	0.78790015	1.1297187	0.4307550999226184	1.0
Rpa1	0.78790015	0.52537465	0.4307550999226184	1.0
Hba-a1	0.7875273	0.03775407	0.43097322465768895	1.0
Wdr43	0.7875273	0.0667262	0.43097322465768895	1.0
Tnpo3	0.7875273	0.879787	0.43097322465768895	1.0
Map2k7	0.78740305	1.1545976	0.4310459471372168	1.0
Tmem39b	0.78715456	1.5516931	0.4311914134454693	1.0
Gm3531	0.7870303	1.8453655	0.43126415727333967	1.0
Atp6v1e1	0.7867817	0.09634881	0.4314096662744321	1.0
1110032A03Rik	0.7862846	1.2734548	0.4317007696460359	1.0
Rusc1	0.7859118	1.5403215	0.4319191718594765	1.0
Dpp8	0.7857875	0.61141497	0.43199198682066464	1.0
Mnd1	0.78566325	2.5607066	0.43206480889282317	1.0
Tm7sf3	0.785539	0.15611169	0.43213763807552197	1.0
Stk3	0.7852904	0.2387713	0.43228331777081797	1.0
Bfar	0.78516614	0.32038155	0.4323561682825532	1.0
Cd68	0.78504187	1.3855026	0.4324290259031045	1.0
Zmiz2	0.7847933	4.1204376	0.43257476246892956	1.0
Slc4a7	0.7847933	0.24275105	0.43257476246892956	1.0
Gm6274	0.7842962	1.1840987	0.432866320887365	1.0
Cd200	0.78417194	0.67963094	0.43293922825752973	1.0
Dnajb6	0.78404766	0.11864356	0.43301214273305033	1.0
Robo2	0.78355056	1.7682213	0.4333038716800117	1.0
Cox16	0.783302	3.8707697	0.43344977877433755	1.0
Cyyr1	0.783302	1.0822433	0.43344977877433755	1.0
Cbwd1	0.78317773	0.7302829	0.433522742975189	1.0
Gbp9	0.78317773	2.3656917	0.433522742975189	1.0
Pak4	0.78305346	0.70406795	0.4335957142779192	1.0
Prkag2	0.78305346	1.1715684	0.4335957142779192	1.0
Frs2	0.7828049	0.39454445	0.4337416781872715	1.0
Pus7	0.7824321	0.4063749	0.4339606773044845	1.0
Krit1	0.7823078	0.63988715	0.4340336912093241	1.0
Fam207a	0.7823078	1.698606	0.4340336912093241	1.0
Tspan2	0.78205925	3.4164336	0.43417974031503204	1.0
Rbbp5	0.78205925	3.3838599	0.43417974031503204	1.0
Terf1	0.781935	0.86885697	0.43425277551502484	1.0
Keap1	0.7818107	1.6403447	0.434325817812526	1.0
Med31	0.7816864	0.2554952	0.4343988672070971	1.0
Fbln5	0.78156215	0.4703224	0.43447192369829946	1.0
Pwp1	0.7814379	0.1532343	0.4345449872856939	1.0
Hmbox1	0.7813136	0.7127346	0.43461805796884145	1.0
Bphl	0.7810651	0.5864069	0.43476422062063713	1.0
Ccl9	0.7810651	3.5913281	0.43476422062063713	1.0
Bmt2	0.78094083	1.1636469	0.4348373125884054	1.0
Acad9	0.78081656	1.4426416	0.4349104116501673	1.0
Ints13	0.7806923	0.4753219	0.43498351780548195	1.0
Ppp2r1a	0.78031945	0.1561294	0.43520287882833364	1.0
Tec	0.78031945	0.42887354	0.43520287882833364	1.0
Hoxd10	0.78031945	3.0657299	0.43520287882833364	1.0
Slc20a2	0.7801952	2.1222746	0.435276013353449	1.0
Mrps27	0.7800709	1.2278666	0.43534915496991056	1.0
Oas1a	0.7800709	1.6264952	0.43534915496991056	1.0
Tmem131l	0.7794495	0.9317164	0.43571496940692755	1.0
Gm12918	0.7794495	0.6394898	0.43571496940692755	1.0
Zfyve21	0.779201	1.1436976	0.4358613448056632	1.0
5730455P16Rik	0.77882814	2.8369021	0.43608096106116956	1.0
Prkar2a	0.7785796	0.1489261	0.43622740733125664	1.0
Thoc5	0.7785796	0.96952194	0.43622740733125664	1.0
Bbs7	0.7784553	24.977839	0.4363006410948903	1.0
Adck5	0.7784553	24.640276	0.4363006410948903	1.0
Nedd1	0.7784553	24.752075	0.4363006410948903	1.0
Efna4	0.7784553	24.992195	0.4363006410948903	1.0
Gm15697	0.7784553	1.8932829	0.4363006410948903	1.0
Fbxo21	0.7784553	24.930784	0.4363006410948903	1.0
Samd1	0.7784553	24.804493	0.4363006410948903	1.0
Fcgr2b	0.7784553	25.085463	0.4363006410948903	1.0
Bdkrb1	0.7784553	25.090399	0.4363006410948903	1.0
Aldh4a1	0.7784553	24.938725	0.4363006410948903	1.0
Top3a	0.7784553	24.840387	0.4363006410948903	1.0
Gm23472	0.7784553	25.003698	0.4363006410948903	1.0
Tmem119	0.77820677	2.0272403	0.43644712987710954	1.0
Psd	0.7779582	0.3883854	0.4365936469962919	1.0
Chmp7	0.77783394	2.7242246	0.4366669161811282	1.0
Lnx2	0.77783394	2.4936502	0.4366669161811282	1.0
B230118H07Rik	0.776964	0.8959596	0.4371799987711573	1.0
Gcnt2	0.776964	1.2831345	0.4371799987711573	1.0
Asxl1	0.776964	0.7669164	0.4371799987711573	1.0
Cpa4	0.7765912	1.7268827	0.4373999975151941	1.0
Taf7	0.77634263	0.21955639	0.43754669873739227	1.0
Sod1	0.77621835	0.09556503	0.4376200599649942	1.0
Gm20219	0.77621835	0.8653592	0.4376200599649942	1.0
Smad5	0.7760941	0.17139444	0.43769342826966473	1.0
Sac3d1	0.7759698	1.2563438	0.437766803650953	1.0
Gltp	0.7758455	0.058905654	0.43784018610840836	1.0
Usp39	0.7754727	0.31930527	0.43806037593326586	1.0
Sos1	0.7753484	0.3130339	0.4381337866908769	1.0
Cwc25	0.77522415	0.7012788	0.43820720452239714	1.0
Fam104a	0.7750999	0.06294203	0.43828062942737445	1.0
